brand,category,ad_text,format,start_date,platform,url,primary_theme,theme_list,theme_count,ad_age_days,matched_page_name,page_id,ad_archive_id,raw_display_format,text_length,has_text,cta_text,link_caption,page_verification,page_likes,competitor_why,brand_query,image_count,video_count,expected_theme_slots
Mamaearth Baby,Baby care,"Glass skin? We’re doing it the natural way ✨ I’ve been using the Mamaearth Rice Face Wash & Moisturizer, and my skin has never felt this soft, smooth, and hydrated 🌾💧 The rice water gently cleanses without stripping moisture, while the moisturizer locks in hydration for that healthy, dewy glow we all love 😍 Bonus: it’s toxin-free, dermatologically tested, and perfect for daily use — even on sensitive skin 💚 Cleanse. Hydrate. Glow. Repeat ✨ #Mamaearth #RiceFaceWash #HydrationGoals #NaturalGlow #ToxinFreeSkincare",video,2026-02-26,"Facebook, Instagram, Audience_Network, Messenger, Threads",https://www.facebook.com/ads/library/?id=1962947934331246,parenting pain point,['parenting pain point'],1,10,Mamaearth,619181354927737,1962947934331246,VIDEO,516,yes,Shop now,,BLUE_VERIFIED,471223,Strong D2C presence in baby care with natural-ingredient and safety-led narratives that overlap with parent trust moments.,Mamaearth Baby,0,1,5
Mamaearth Baby,Baby care,Heard you wanted a Price Drop? Here you go!🥳Get Insane price drops on your favourite products😍. Grab the goodness of nature now. Shop Now.,carousel,2026-02-26,"Facebook, Instagram, Audience_Network, Threads",https://www.facebook.com/ads/library/?id=828002450326195,other / unclassified,['other / unclassified'],1,10,Mamaearth,619181354927737,828002450326195,DPA,138,yes,Shop now,,BLUE_VERIFIED,471223,Strong D2C presence in baby care with natural-ingredient and safety-led narratives that overlap with parent trust moments.,Mamaearth Baby,6,0,5
Mamaearth Baby,Baby care,Heard you wanted a Price Drop? Here you go!🥳Get Insane price drops on your favourite products😍. Grab the goodness of nature now. Shop Now.,carousel,2026-02-26,"Facebook, Instagram, Audience_Network, Threads",https://www.facebook.com/ads/library/?id=1151300703694476,other / unclassified,['other / unclassified'],1,10,Mamaearth,619181354927737,1151300703694476,DPA,138,yes,Shop now,,BLUE_VERIFIED,471223,Strong D2C presence in baby care with natural-ingredient and safety-led narratives that overlap with parent trust moments.,Mamaearth Baby,6,0,5
Mamaearth Baby,Baby care,Heard you wanted a Price Drop? Here you go!🥳Get Insane price drops on your favourite products😍. Grab the goodness of nature now. Shop Now.,carousel,2026-02-26,"Facebook, Instagram, Audience_Network, Threads",https://www.facebook.com/ads/library/?id=1275428251143861,other / unclassified,['other / unclassified'],1,10,Mamaearth,619181354927737,1275428251143861,DPA,138,yes,Shop now,,BLUE_VERIFIED,471223,Strong D2C presence in baby care with natural-ingredient and safety-led narratives that overlap with parent trust moments.,Mamaearth Baby,6,0,5
Mamaearth Baby,Baby care,Heard you wanted a Price Drop? Here you go!🥳Get Insane price drops on your favourite products😍. Grab the goodness of nature now. Shop Now.,carousel,2026-02-25,"Facebook, Instagram, Audience_Network, Threads",https://www.facebook.com/ads/library/?id=747247114915187,other / unclassified,['other / unclassified'],1,11,Mamaearth,619181354927737,747247114915187,DPA,138,yes,Shop now,,BLUE_VERIFIED,471223,Strong D2C presence in baby care with natural-ingredient and safety-led narratives that overlap with parent trust moments.,Mamaearth Baby,6,0,5
Mamaearth Baby,Baby care,"Comment `tan’ to get the link✨ Tanned after a vacation or just too much sun? ☀️ Tried the Mamaearth Ubtan Detan Face Pack and honestly, the results shocked me! Applied it on half my face and the glow is real. 🌿✨ #Instagram #viral #reelitfeelit #reelkarofeelkaro #explore #explorepage✨ #mamaearth #facepack #skincare #budgetfriendly",video,2026-02-22,"Facebook, Instagram, Audience_Network, Messenger, Threads",https://www.facebook.com/ads/library/?id=1984999682082922,other / unclassified,['other / unclassified'],1,14,Mamaearth,619181354927737,1984999682082922,VIDEO,331,yes,Shop now,,BLUE_VERIFIED,471223,Strong D2C presence in baby care with natural-ingredient and safety-led narratives that overlap with parent trust moments.,Mamaearth Baby,0,1,5
Mamaearth Baby,Baby care,{{product.brand}},carousel,2026-02-22,"Facebook, Instagram, Audience_Network, Messenger, Threads",https://www.facebook.com/ads/library/?id=905427209122234,other / unclassified,['other / unclassified'],1,14,Mamaearth,619181354927737,905427209122234,DCO,17,yes,Shop now,,BLUE_VERIFIED,471223,Strong D2C presence in baby care with natural-ingredient and safety-led narratives that overlap with parent trust moments.,Mamaearth Baby,4,0,5
Mamaearth Baby,Baby care,"Easy Solution for Tan Removal! Mamaearth Ubtan Natural Face Wash with Turmeric & Saffron for Tan removal. This face wash gently cleanse, remove tan, exfoliate, and soothe irritation caused by free radicals. Must have! @mamaearth.in #mamaearth #goodnessinside #mamaearthproducts #skincare #mamaearthskincare #mamaearthorganics #love #beauty #skincaretips #mamaearthindia #skincareroutine #instagood #nature #mamaearthindia #flipkart #tanremoval #madesafe #ubtanfacewash #Instagram #ubtan #touchofgoodness #haircare #mamaearthlovesyou #mamaearthcocosoftrange #safeforbabygoodforenvironment #nourishing #natural #skincareproducts #earth #toxinfree",video,2026-02-22,"Facebook, Instagram, Audience_Network, Messenger, Threads",https://www.facebook.com/ads/library/?id=1598512321291258,parenting pain point,['parenting pain point'],1,14,Mamaearth,619181354927737,1598512321291258,VIDEO,644,yes,Shop now,,BLUE_VERIFIED,471223,Strong D2C presence in baby care with natural-ingredient and safety-led narratives that overlap with parent trust moments.,Mamaearth Baby,0,1,5
Mamaearth Baby,Baby care,Comment “link” for product 🔗 . . . . . . . . Disclaimer:- This video is based on personal experience and is meant for educational and informational purposes only. Always consult a professional for personalized advice. Results may vary from person to person #ad #collaboration #mamaearth #haircare #dandruff,video,2026-02-22,"Facebook, Instagram, Audience_Network, Messenger, Threads",https://www.facebook.com/ads/library/?id=1627008811819729,other / unclassified,['other / unclassified'],1,14,Mamaearth,619181354927737,1627008811819729,VIDEO,306,yes,Shop now,,BLUE_VERIFIED,471223,Strong D2C presence in baby care with natural-ingredient and safety-led narratives that overlap with parent trust moments.,Mamaearth Baby,0,1,5
Mamaearth Baby,Baby care,"Show your lips the love they deserve with the help of @mamaearth.in Beetroot Tinted 100% Natural Lip Balm. It’s 100% Natural formula provides 12 hour moisturization. Beetroot extract contains natural pigments that provide pink tint on your lips So say bye bye to dry, chapped lips And say hello to moisturized, pink lips. @mamaearth.in #ad #lipbalm #paidpartnership #natural #mamaearth #pinklip",video,2026-02-22,"Facebook, Instagram, Audience_Network, Messenger, Threads",https://www.facebook.com/ads/library/?id=1444288543804849,other / unclassified,['other / unclassified'],1,14,Mamaearth,619181354927737,1444288543804849,VIDEO,394,yes,Shop now,,BLUE_VERIFIED,471223,Strong D2C presence in baby care with natural-ingredient and safety-led narratives that overlap with parent trust moments.,Mamaearth Baby,0,1,5
Mamaearth Baby,Baby care,"Healthy hair starts with a calm scalp Mammarth Aloe Anti-Dandruff Shampoo & Conditioner gently cleanses away dandruff while aloe vera hydrates and cools the scalp. No dryness, no itchiness just nourished roots, smooth strands, and that refreshed, airy feeling that lasts all da [mamaearth, antidandruff,aloe vera, lemon, smooth hair] #mamaearth #antidandruff",video,2026-02-22,"Facebook, Instagram, Audience_Network, Messenger, Threads",https://www.facebook.com/ads/library/?id=2009038033299305,sleep / stress,['sleep / stress'],1,14,Mamaearth,619181354927737,2009038033299305,VIDEO,358,yes,Shop now,,BLUE_VERIFIED,471223,Strong D2C presence in baby care with natural-ingredient and safety-led narratives that overlap with parent trust moments.,Mamaearth Baby,0,1,5
Mamaearth Baby,Baby care,"Comment for link 💓✨ Your perfect solution for dull & dehydrated skin ; the @mamaearth.in Beetroot Hydraful Light Moisturizer - light weight, quick absorbing & oil-free - locking in moisture for 24 hours! Shop yours now 💓✨ #asmr #asmrtherapy #asmrvideos #moisturizer #glowingskin #glowup #dryskin #dullskin #aestheticvideos #aestheticreels #textureshots #instareels #trending #explore #fyp #foryou #fypppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppp #foryoupage #foryoureels",video,2026-02-22,"Facebook, Instagram, Audience_Network, Messenger, Threads",https://www.facebook.com/ads/library/?id=2060226111499311,other / unclassified,['other / unclassified'],1,14,Mamaearth,619181354927737,2060226111499311,VIDEO,495,yes,Shop now,,BLUE_VERIFIED,471223,Strong D2C presence in baby care with natural-ingredient and safety-led narratives that overlap with parent trust moments.,Mamaearth Baby,0,1,5
Mamaearth Baby,Baby care,Comment “LINK” for the product ♥️ Blush nahi… @mamaearth.in Beetroot glow hai ye 😉✨ . . #Mamaearth #MamaearthSkincare #MamaearthMoisturizer #MamaearthIndia #BeetrootMoisturizer #BeetrootGlow #NaturalGlow #PinkGlow #GlowingSkin #HydratedSkin #DewySkin #SkincareLove #SkincareRoutine,video,2026-02-22,"Facebook, Instagram, Audience_Network, Messenger, Threads",https://www.facebook.com/ads/library/?id=1422961612636332,other / unclassified,['other / unclassified'],1,14,Mamaearth,619181354927737,1422961612636332,VIDEO,281,yes,Shop now,,BLUE_VERIFIED,471223,Strong D2C presence in baby care with natural-ingredient and safety-led narratives that overlap with parent trust moments.,Mamaearth Baby,0,1,5
Mamaearth Baby,Baby care,Say no to toxins and yes to nature! Shop your favorite natural products and get Upto 25% Off. Use Code: SAVE25,carousel,2026-02-21,"Facebook, Instagram, Audience_Network, Threads",https://www.facebook.com/ads/library/?id=926668669889719,discount / offer,['discount / offer'],1,15,Mamaearth,619181354927737,926668669889719,DPA,110,yes,Shop now,,BLUE_VERIFIED,471223,Strong D2C presence in baby care with natural-ingredient and safety-led narratives that overlap with parent trust moments.,Mamaearth Baby,6,0,5
Mamaearth Baby,Baby care,{{product.brand}},carousel,2026-02-20,"Facebook, Instagram, Audience_Network, Messenger, Threads",https://www.facebook.com/ads/library/?id=1225350366368620,other / unclassified,['other / unclassified'],1,16,Mamaearth,619181354927737,1225350366368620,DCO,17,yes,Shop now,,BLUE_VERIFIED,471223,Strong D2C presence in baby care with natural-ingredient and safety-led narratives that overlap with parent trust moments.,Mamaearth Baby,2,0,5
Mamaearth Baby,Baby care,"🌿 Elevate your hair care routine with Rosemary! Say goodbye to dry, damaged locks and hello to healthy, lustrous strands. Our Rosemary Haircare Routine will have you looking like a celebrity in no time!",video,2026-02-20,"Facebook, Instagram, Audience_Network, Messenger, Threads",https://www.facebook.com/ads/library/?id=1327877565766529,other / unclassified,['other / unclassified'],1,16,Mamaearth,619181354927737,1327877565766529,VIDEO,202,yes,Shop now,,BLUE_VERIFIED,471223,Strong D2C presence in baby care with natural-ingredient and safety-led narratives that overlap with parent trust moments.,Mamaearth Baby,0,1,5
Mamaearth Baby,Baby care,"🌿 Elevate your hair care routine with Rosemary! Say goodbye to dry, damaged locks and hello to healthy, lustrous strands. Our Rosemary Haircare Routine will have you looking like a celebrity in no time!",video,2026-02-20,"Facebook, Instagram, Audience_Network, Messenger, Threads",https://www.facebook.com/ads/library/?id=952648277096610,other / unclassified,['other / unclassified'],1,16,Mamaearth,619181354927737,952648277096610,VIDEO,202,yes,Shop now,,BLUE_VERIFIED,471223,Strong D2C presence in baby care with natural-ingredient and safety-led narratives that overlap with parent trust moments.,Mamaearth Baby,0,1,5
Mamaearth Baby,Baby care,{{product.brand}},carousel,2026-02-20,"Facebook, Instagram, Audience_Network, Messenger, Threads",https://www.facebook.com/ads/library/?id=1413692880451282,other / unclassified,['other / unclassified'],1,16,Mamaearth,619181354927737,1413692880451282,DCO,17,yes,Shop now,,BLUE_VERIFIED,471223,Strong D2C presence in baby care with natural-ingredient and safety-led narratives that overlap with parent trust moments.,Mamaearth Baby,3,0,5
Mamaearth Baby,Baby care,Say no to toxins and yes to nature! Shop your favorite natural products and get Upto 25% Off. Use Code: SAVE25,carousel,2026-02-20,"Facebook, Instagram, Audience_Network, Threads",https://www.facebook.com/ads/library/?id=1977128883220697,discount / offer,['discount / offer'],1,16,Mamaearth,619181354927737,1977128883220697,DPA,110,yes,Shop now,,BLUE_VERIFIED,471223,Strong D2C presence in baby care with natural-ingredient and safety-led narratives that overlap with parent trust moments.,Mamaearth Baby,6,0,5
Mamaearth Baby,Baby care,Massive Price Drop Alert!😍 Shop your favorite natural products and Upto 25% Off. Use Code: SAVE25,carousel,2026-02-20,"Facebook, Instagram, Audience_Network, Threads",https://www.facebook.com/ads/library/?id=1268245008504862,discount / offer,['discount / offer'],1,16,Mamaearth,619181354927737,1268245008504862,DPA,97,yes,Shop now,,BLUE_VERIFIED,471223,Strong D2C presence in baby care with natural-ingredient and safety-led narratives that overlap with parent trust moments.,Mamaearth Baby,6,0,5
Mamaearth Baby,Baby care,"One day before the wedding and my skin decides to throw a plot twist 😖 Meet my new savior @mamaearth.in Tea Tree Face Wash 🌿 Tea Tree to control excess oil ✔ Salicylic Acid to unclog pores + fight bacteria ✔ So you can stop pimples before they stop you! ✨ Prevents pimples 💚 Controls oil 🔒 Made Safe, no harmful chemicals Try it out & say bye-bye to oily, pimple-prone skin! Oil-free. Pimple-free. Worry-free. 💚✨",video,2026-02-16,"Facebook, Instagram, Audience_Network, Threads",https://www.facebook.com/ads/library/?id=1252733513629688,acne treatment,['acne treatment'],1,20,Mamaearth,619181354927737,1252733513629688,VIDEO,412,yes,Shop now,,BLUE_VERIFIED,471223,Strong D2C presence in baby care with natural-ingredient and safety-led narratives that overlap with parent trust moments.,Mamaearth Baby,0,1,5
Mamaearth Baby,Baby care,{{product.brand}},carousel,2026-02-11,"Facebook, Instagram, Audience_Network, Messenger, Threads",https://www.facebook.com/ads/library/?id=1365392995627241,other / unclassified,['other / unclassified'],1,25,Mamaearth,619181354927737,1365392995627241,DCO,17,yes,Shop now,,BLUE_VERIFIED,471223,Strong D2C presence in baby care with natural-ingredient and safety-led narratives that overlap with parent trust moments.,Mamaearth Baby,2,0,5
Mamaearth Baby,Baby care,"Comment for link 💓✨ Your perfect solution for dull & dehydrated skin ; the @mamaearth.in Beetroot Hydraful Light Moisturizer - light weight, quick absorbing & oil-free - locking in moisture for 24 hours! Shop yours now 💓✨ #asmr #asmrtherapy #asmrvideos #moisturizer #glowingskin #glowup #dryskin #dullskin #aestheticvideos #aestheticreels #textureshots #instareels #trending #explore #fyp #foryou #fypppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppp #foryoupage #foryoureels",video,2026-02-11,"Facebook, Instagram, Audience_Network, Messenger, Threads",https://www.facebook.com/ads/library/?id=889301533859404,other / unclassified,['other / unclassified'],1,25,Mamaearth,619181354927737,889301533859404,VIDEO,495,yes,Shop now,,BLUE_VERIFIED,471223,Strong D2C presence in baby care with natural-ingredient and safety-led narratives that overlap with parent trust moments.,Mamaearth Baby,0,1,5
Mamaearth Baby,Baby care,Say no to toxins and yes to nature! Shop your favorite natural products and get Upto 25% Off. Use Code: SAVE25,carousel,2026-01-15,"Facebook, Instagram, Audience_Network, Messenger, Threads",https://www.facebook.com/ads/library/?id=893715989829903,discount / offer,['discount / offer'],1,52,Mamaearth,619181354927737,893715989829903,DPA,110,yes,Shop now,,BLUE_VERIFIED,471223,Strong D2C presence in baby care with natural-ingredient and safety-led narratives that overlap with parent trust moments.,Mamaearth Baby,6,0,5
Mamaearth Baby,Baby care,Comment “Zoh” for Link🔗 . Get this from Amazon Great Indian Festival starts from *22nd September* for Prime members with early access to deals. Get minimum 50%-80% off on 1500+ top brands and Deals on 3Lakh+ styles. . #AmazonGreatIndianFestival #AmazonFashion #AmazonBeauty #getstyledwithamazon #TyohaarNayikhushiyoka #Ad #Collab,video,2025-12-19,"Facebook, Instagram, Audience_Network, Messenger, Threads",https://www.facebook.com/ads/library/?id=2036805967100084,discount / offer,['discount / offer'],1,79,Mamaearth,619181354927737,2036805967100084,VIDEO,329,yes,Shop now,,BLUE_VERIFIED,471223,Strong D2C presence in baby care with natural-ingredient and safety-led narratives that overlap with parent trust moments.,Mamaearth Baby,0,1,5
Mamaearth Baby,Baby care,{{product.brand}},carousel,2025-09-10,"Facebook, Instagram, Audience_Network, Messenger, Threads",https://www.facebook.com/ads/library/?id=1383584966042022,other / unclassified,['other / unclassified'],1,179,Mamaearth,619181354927737,1383584966042022,DCO,17,yes,Shop now,,BLUE_VERIFIED,471223,Strong D2C presence in baby care with natural-ingredient and safety-led narratives that overlap with parent trust moments.,Mamaearth Baby,3,0,5
Mamaearth Baby,Baby care,Massive Price Drop Alert! 😍 Shop your favorite natural products and get Upto 25% Off. Use Code: SAVE25,carousel,2025-03-08,"Facebook, Instagram, Audience_Network, Messenger",https://www.facebook.com/ads/library/?id=988122122815862,discount / offer,['discount / offer'],1,365,Mamaearth,619181354927737,988122122815862,DPA,102,yes,Shop now,,BLUE_VERIFIED,471223,Strong D2C presence in baby care with natural-ingredient and safety-led narratives that overlap with parent trust moments.,Mamaearth Baby,6,0,5
Mother Sparsh,Baby care,Reposted @jyoti_goyal_10 🌿 Natural & Ayurvedic Because your baby deserves nature’s care 🌿 Mother Sparsh Tummy Roll-On helps relieve gas & colic the gentle way 👶💛 100% Ayurvedic. Safe from day one. @mothersparsh duvi_thetinycreator . . . #mothersparsh #mothersparshrollon #tummyrollon #happytummyhappybaby #colicfreebaby #colicrelief,video,2026-03-06,"Facebook, Instagram, Audience_Network, Messenger, Threads",https://www.facebook.com/ads/library/?id=1458251622561853,parenting pain point,['parenting pain point'],1,2,Mother Sparsh,1692689794276908,1458251622561853,VIDEO,332,yes,Shop now,,BLUE_VERIFIED,136001,"Parent-trust-led baby care brand overlapping with Little Joys on kid-safe, mom-approved care messaging.",Mother Sparsh,0,1,5
Mother Sparsh,Baby care,"Reposted @dhanvi_varma_02 Thank you @mothersparsh For After Bite Turmeric Balm, Instant Relief From Mosquito Bites #afterbiteturmericbalm #naturalrelief #mosquitobiterelief #afterbitebalm #insectbiterelief #naturalremedy #plantbasedrelief #outdoorcomfort #skinsoothing #bugbiterelief #insectbiterelief #babyrelief#mosquito #bites #trending #trendingnow #mothersparsh #mothersparshproducts",video,2026-03-05,"Facebook, Instagram, Audience_Network, Messenger, Threads",https://www.facebook.com/ads/library/?id=1368274798400266,parenting pain point,['parenting pain point'],1,3,Mother Sparsh,1692689794276908,1368274798400266,VIDEO,388,yes,Shop now,,BLUE_VERIFIED,136001,"Parent-trust-led baby care brand overlapping with Little Joys on kid-safe, mom-approved care messaging.",Mother Sparsh,0,1,5
Mother Sparsh,Baby care,{{product.brand}},carousel,2026-03-05,"Facebook, Instagram, Audience_Network, Messenger, Threads",https://www.facebook.com/ads/library/?id=809572484820932,other / unclassified,['other / unclassified'],1,3,Mother Sparsh,1692689794276908,809572484820932,DCO,17,yes,Shop now,,BLUE_VERIFIED,136001,"Parent-trust-led baby care brand overlapping with Little Joys on kid-safe, mom-approved care messaging.",Mother Sparsh,2,0,5
Mother Sparsh,Baby care,{{product.brand}},carousel,2026-03-05,"Facebook, Instagram, Audience_Network, Messenger, Threads",https://www.facebook.com/ads/library/?id=4051968725042330,other / unclassified,['other / unclassified'],1,3,Mother Sparsh,1692689794276908,4051968725042330,DCO,17,yes,Shop now,,BLUE_VERIFIED,136001,"Parent-trust-led baby care brand overlapping with Little Joys on kid-safe, mom-approved care messaging.",Mother Sparsh,2,0,5
Mother Sparsh,Baby care,{{product.brand}},carousel,2026-03-04,"Facebook, Instagram, Audience_Network, Messenger, Threads",https://www.facebook.com/ads/library/?id=1166955288709859,other / unclassified,['other / unclassified'],1,4,Mother Sparsh,1692689794276908,1166955288709859,DCO,17,yes,Shop now,,BLUE_VERIFIED,136001,"Parent-trust-led baby care brand overlapping with Little Joys on kid-safe, mom-approved care messaging.",Mother Sparsh,2,0,5
Mother Sparsh,Baby care,{{product.brand}},carousel,2026-03-04,"Facebook, Instagram, Audience_Network, Messenger, Threads",https://www.facebook.com/ads/library/?id=25733258823035964,other / unclassified,['other / unclassified'],1,4,Mother Sparsh,1692689794276908,25733258823035964,DCO,17,yes,Shop now,,BLUE_VERIFIED,136001,"Parent-trust-led baby care brand overlapping with Little Joys on kid-safe, mom-approved care messaging.",Mother Sparsh,2,0,5
Mother Sparsh,Baby care,{{product.brand}},carousel,2026-03-04,"Facebook, Instagram, Audience_Network, Messenger, Threads",https://www.facebook.com/ads/library/?id=1473518777744626,other / unclassified,['other / unclassified'],1,4,Mother Sparsh,1692689794276908,1473518777744626,DCO,17,yes,Shop now,,BLUE_VERIFIED,136001,"Parent-trust-led baby care brand overlapping with Little Joys on kid-safe, mom-approved care messaging.",Mother Sparsh,2,0,5
Mother Sparsh,Baby care,{{product.brand}},carousel,2026-03-04,"Facebook, Instagram, Audience_Network, Messenger, Threads",https://www.facebook.com/ads/library/?id=1237746098475656,other / unclassified,['other / unclassified'],1,4,Mother Sparsh,1692689794276908,1237746098475656,DCO,17,yes,Learn more,,BLUE_VERIFIED,136001,"Parent-trust-led baby care brand overlapping with Little Joys on kid-safe, mom-approved care messaging.",Mother Sparsh,2,0,5
Mother Sparsh,Baby care,{{product.brand}},carousel,2026-03-04,"Facebook, Instagram, Audience_Network, Messenger, Threads",https://www.facebook.com/ads/library/?id=1330140942281698,other / unclassified,['other / unclassified'],1,4,Mother Sparsh,1692689794276908,1330140942281698,DCO,17,yes,Shop now,,BLUE_VERIFIED,136001,"Parent-trust-led baby care brand overlapping with Little Joys on kid-safe, mom-approved care messaging.",Mother Sparsh,2,0,5
Mother Sparsh,Baby care,{{product.brand}},carousel,2026-03-04,"Facebook, Instagram, Audience_Network, Messenger, Threads",https://www.facebook.com/ads/library/?id=962221399803657,other / unclassified,['other / unclassified'],1,4,Mother Sparsh,1692689794276908,962221399803657,DCO,17,yes,Shop now,,BLUE_VERIFIED,136001,"Parent-trust-led baby care brand overlapping with Little Joys on kid-safe, mom-approved care messaging.",Mother Sparsh,2,0,5
Mother Sparsh,Baby care,{{product.brand}},carousel,2026-03-04,"Facebook, Instagram, Audience_Network, Messenger, Threads",https://www.facebook.com/ads/library/?id=1425304479288663,other / unclassified,['other / unclassified'],1,4,Mother Sparsh,1692689794276908,1425304479288663,DCO,17,yes,Shop now,,BLUE_VERIFIED,136001,"Parent-trust-led baby care brand overlapping with Little Joys on kid-safe, mom-approved care messaging.",Mother Sparsh,2,0,5
Mother Sparsh,Baby care,{{product.brand}},carousel,2026-03-04,"Facebook, Instagram, Audience_Network, Messenger, Threads",https://www.facebook.com/ads/library/?id=900909255890604,other / unclassified,['other / unclassified'],1,4,Mother Sparsh,1692689794276908,900909255890604,DCO,17,yes,Shop now,,BLUE_VERIFIED,136001,"Parent-trust-led baby care brand overlapping with Little Joys on kid-safe, mom-approved care messaging.",Mother Sparsh,2,0,5
Mother Sparsh,Baby care,{{product.brand}},carousel,2026-03-04,"Facebook, Instagram, Audience_Network, Messenger, Threads",https://www.facebook.com/ads/library/?id=1242685370815141,other / unclassified,['other / unclassified'],1,4,Mother Sparsh,1692689794276908,1242685370815141,DCO,17,yes,Shop now,,BLUE_VERIFIED,136001,"Parent-trust-led baby care brand overlapping with Little Joys on kid-safe, mom-approved care messaging.",Mother Sparsh,2,0,5
Mother Sparsh,Baby care,{{product.brand}},carousel,2026-03-04,"Facebook, Instagram, Audience_Network, Messenger, Threads",https://www.facebook.com/ads/library/?id=1836275063702363,other / unclassified,['other / unclassified'],1,4,Mother Sparsh,1692689794276908,1836275063702363,DCO,17,yes,Shop now,,BLUE_VERIFIED,136001,"Parent-trust-led baby care brand overlapping with Little Joys on kid-safe, mom-approved care messaging.",Mother Sparsh,3,0,5
Mother Sparsh,Baby care,{{product.brand}},carousel,2026-03-04,"Facebook, Instagram, Audience_Network, Messenger, Threads",https://www.facebook.com/ads/library/?id=1443145510526974,other / unclassified,['other / unclassified'],1,4,Mother Sparsh,1692689794276908,1443145510526974,DCO,17,yes,Shop now,,BLUE_VERIFIED,136001,"Parent-trust-led baby care brand overlapping with Little Joys on kid-safe, mom-approved care messaging.",Mother Sparsh,2,0,5
Mother Sparsh,Baby care,{{product.brand}},carousel,2026-03-04,"Facebook, Instagram, Audience_Network, Messenger, Threads",https://www.facebook.com/ads/library/?id=1439790774600467,other / unclassified,['other / unclassified'],1,4,Mother Sparsh,1692689794276908,1439790774600467,DCO,17,yes,Shop now,,BLUE_VERIFIED,136001,"Parent-trust-led baby care brand overlapping with Little Joys on kid-safe, mom-approved care messaging.",Mother Sparsh,4,0,5
Mother Sparsh,Baby care,{{product.brand}},carousel,2026-03-04,"Facebook, Instagram, Audience_Network, Messenger, Threads",https://www.facebook.com/ads/library/?id=921625517077686,other / unclassified,['other / unclassified'],1,4,Mother Sparsh,1692689794276908,921625517077686,DCO,17,yes,Shop now,,BLUE_VERIFIED,136001,"Parent-trust-led baby care brand overlapping with Little Joys on kid-safe, mom-approved care messaging.",Mother Sparsh,2,0,5
Mother Sparsh,Baby care,{{product.brand}},carousel,2026-03-04,"Facebook, Instagram, Audience_Network, Messenger, Threads",https://www.facebook.com/ads/library/?id=1259667739596498,other / unclassified,['other / unclassified'],1,4,Mother Sparsh,1692689794276908,1259667739596498,DCO,17,yes,Shop now,,BLUE_VERIFIED,136001,"Parent-trust-led baby care brand overlapping with Little Joys on kid-safe, mom-approved care messaging.",Mother Sparsh,2,0,5
Mother Sparsh,Baby care,{{product.brand}},carousel,2026-03-04,"Facebook, Instagram, Audience_Network, Messenger, Threads",https://www.facebook.com/ads/library/?id=2988761714650763,other / unclassified,['other / unclassified'],1,4,Mother Sparsh,1692689794276908,2988761714650763,DCO,17,yes,Shop now,,BLUE_VERIFIED,136001,"Parent-trust-led baby care brand overlapping with Little Joys on kid-safe, mom-approved care messaging.",Mother Sparsh,2,0,5
Mother Sparsh,Baby care,{{product.brand}},carousel,2026-03-04,"Facebook, Instagram, Audience_Network, Messenger, Threads",https://www.facebook.com/ads/library/?id=1437185334448962,other / unclassified,['other / unclassified'],1,4,Mother Sparsh,1692689794276908,1437185334448962,DCO,17,yes,Shop now,,BLUE_VERIFIED,136001,"Parent-trust-led baby care brand overlapping with Little Joys on kid-safe, mom-approved care messaging.",Mother Sparsh,2,0,5
Mother Sparsh,Baby care,{{product.brand}},carousel,2026-03-04,"Facebook, Instagram, Audience_Network, Messenger, Threads",https://www.facebook.com/ads/library/?id=864336509992608,other / unclassified,['other / unclassified'],1,4,Mother Sparsh,1692689794276908,864336509992608,DCO,17,yes,Shop now,,BLUE_VERIFIED,136001,"Parent-trust-led baby care brand overlapping with Little Joys on kid-safe, mom-approved care messaging.",Mother Sparsh,2,0,5
Mother Sparsh,Baby care,{{product.brand}},carousel,2026-03-04,"Facebook, Instagram, Audience_Network, Messenger, Threads",https://www.facebook.com/ads/library/?id=1446320823956537,other / unclassified,['other / unclassified'],1,4,Mother Sparsh,1692689794276908,1446320823956537,DCO,17,yes,Shop now,,BLUE_VERIFIED,136001,"Parent-trust-led baby care brand overlapping with Little Joys on kid-safe, mom-approved care messaging.",Mother Sparsh,2,0,5
Mother Sparsh,Baby care,{{product.brand}},carousel,2026-03-04,"Facebook, Instagram, Audience_Network, Messenger, Threads",https://www.facebook.com/ads/library/?id=2080843389149703,other / unclassified,['other / unclassified'],1,4,Mother Sparsh,1692689794276908,2080843389149703,DCO,17,yes,Shop now,,BLUE_VERIFIED,136001,"Parent-trust-led baby care brand overlapping with Little Joys on kid-safe, mom-approved care messaging.",Mother Sparsh,3,0,5
